TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,CAR_TT,CAR_CO,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,SM_SEATS
215.0,95.0,60.0,121.0,106.0,10.0,88.0,65.0,2.0,9.0,13.0,22.0,25.0,28.0,34.0,37.0,40.0,52.0,61.0,81.0
317.0,281.0,30.0,222.0,366.0,20.0,248.0,136.0,3.0,10.0,13.0,22.0,24.0,29.0,34.0,38.0,40.0,59.0,73.0,81.0
123.0,26.0,120.0,101.0,28.0,30.0,56.0,58.0,3.0,9.0,11.0,21.0,25.0,28.0,33.0,36.0,40.0,59.0,77.0,81.0
182.0,111.0,120.0,71.0,128.0,30.0,247.0,92.0,2.0,9.0,13.0,22.0,24.0,28.0,34.0,37.0,40.0,42.0,79.0,81.0
54.0,2600.0,120.0,32.0,3120.0,30.0,40.0,78.0,1.0,9.0,16.0,23.0,25.0,28.0,33.0,37.0,41.0,59.0,77.0,81.0
277.0,101.0,60.0,219.0,105.0,20.0,104.0,64.0,3.0,10.0,11.0,21.0,25.0,29.0,34.0,37.0,40.0,42.0,78.0,81.0
125.0,29.0,120.0,99.0,32.0,20.0,0.0,0.0,2.0,9.0,11.0,21.0,25.0,31.0,33.0,36.0,40.0,48.0,79.0,82.0
134.0,122.0,60.0,57.0,142.0,20.0,80.0,71.0,2.0,10.0,13.0,22.0,24.0,29.0,34.0,38.0,40.0,42.0,61.0,81.0
333.0,139.0,30.0,171.0,161.0,30.0,152.0,143.0,3.0,9.0,13.0,21.0,25.0,28.0,33.0,37.0,40.0,52.0,61.0,81.0
61.0,199.0,120.0,30.0,318.0,10.0,0.0,0.0,1.0,9.0,18.0,21.0,25.0,28.0,34.0,38.0,40.0,57.0,79.0,82.0
202.0,94.0,60.0,117.0,112.0,30.0,143.0,64.0,2.0,10.0,11.0,22.0,24.0,29.0,34.0,38.0,40.0,52.0,61.0,81.0
150.0,176.0,30.0,56.0,245.0,20.0,136.0,84.0,2.0,10.0,13.0,22.0,24.0,28.0,34.0,38.0,40.0,42.0,77.0,81.0
206.0,44.0,120.0,127.0,50.0,20.0,112.0,76.0,3.0,9.0,11.0,21.0,25.0,28.0,34.0,37.0,40.0,52.0,61.0,81.0
97.0,52.0,120.0,44.0,65.0,20.0,0.0,0.0,1.0,9.0,13.0,21.0,25.0,28.0,34.0,36.0,40.0,42.0,72.0,81.0
249.0,108.0,60.0,159.0,122.0,10.0,170.0,88.0,0.0,10.0,11.0,21.0,25.0,30.0,34.0,38.0,40.0,57.0,60.0,81.0
119.0,61.0,60.0,74.0,74.0,10.0,130.0,78.0,2.0,10.0,11.0,22.0,24.0,29.0,34.0,38.0,40.0,43.0,60.0,81.0
159.0,98.0,30.0,61.0,139.0,20.0,120.0,80.0,3.0,9.0,13.0,21.0,25.0,28.0,33.0,37.0,40.0,52.0,61.0,81.0
131.0,78.0,120.0,92.0,88.0,20.0,120.0,182.0,1.0,10.0,11.0,21.0,25.0,29.0,34.0,38.0,40.0,52.0,61.0,81.0
146.0,2220.0,60.0,81.0,2960.0,30.0,0.0,0.0,2.0,9.0,17.0,21.0,25.0,27.0,33.0,36.0,41.0,42.0,61.0,81.0
164.0,86.0,120.0,94.0,95.0,30.0,104.0,130.0,2.0,9.0,13.0,22.0,25.0,28.0,33.0,36.0,40.0,43.0,79.0,81.0
156.0,38.0,120.0,81.0,45.0,20.0,88.0,52.0,2.0,9.0,11.0,22.0,24.0,28.0,34.0,37.0,40.0,52.0,61.0,81.0
190.0,138.0,120.0,107.0,162.0,20.0,80.0,52.0,2.0,10.0,13.0,22.0,25.0,29.0,34.0,38.0,40.0,43.0,60.0,81.0
125.0,82.0,60.0,44.0,84.0,20.0,96.0,64.0,2.0,10.0,11.0,22.0,24.0,30.0,34.0,38.0,40.0,43.0,79.0,81.0
151.0,94.0,30.0,110.0,97.0,10.0,143.0,104.0,2.0,10.0,11.0,22.0,24.0,29.0,34.0,38.0,40.0,52.0,61.0,81.0
209.0,81.0,30.0,104.0,94.0,10.0,120.0,105.0,2.0,10.0,11.0,22.0,24.0,29.0,34.0,38.0,40.0,52.0,61.0,81.0
186.0,126.0,30.0,97.0,133.0,10.0,247.0,182.0,2.0,10.0,11.0,22.0,25.0,29.0,34.0,38.0,40.0,57.0,60.0,81.0
72.0,9.0,120.0,46.0,14.0,10.0,40.0,48.0,1.0,9.0,12.0,22.0,25.0,30.0,34.0,38.0,40.0,57.0,79.0,81.0
247.0,109.0,60.0,80.0,155.0,30.0,260.0,165.0,2.0,10.0,11.0,23.0,25.0,29.0,34.0,38.0,40.0,52.0,77.0,81.0
100.0,52.0,60.0,63.0,106.0,30.0,70.0,45.0,2.0,9.0,13.0,22.0,25.0,29.0,34.0,38.0,40.0,43.0,60.0,81.0
164.0,62.0,60.0,50.0,66.0,20.0,136.0,84.0,2.0,9.0,11.0,23.0,25.0,28.0,34.0,37.0,40.0,42.0,77.0,81.0
155.0,67.0,30.0,120.0,78.0,30.0,100.0,60.0,3.0,10.0,11.0,21.0,24.0,30.0,34.0,37.0,40.0,42.0,61.0,81.0
99.0,60.0,30.0,34.0,71.0,10.0,90.0,48.0,4.0,10.0,11.0,22.0,25.0,29.0,34.0,38.0,40.0,43.0,60.0,81.0
182.0,252.0,60.0,71.0,281.0,10.0,210.0,132.0,2.0,10.0,13.0,22.0,24.0,29.0,34.0,38.0,40.0,59.0,60.0,81.0
320.0,149.0,60.0,154.0,205.0,30.0,270.0,210.0,3.0,9.0,13.0,21.0,25.0,28.0,34.0,38.0,40.0,57.0,72.0,81.0
112.0,145.0,30.0,64.0,155.0,10.0,143.0,117.0,1.0,10.0,13.0,20.0,24.0,29.0,33.0,35.0,40.0,57.0,61.0,81.0
114.0,153.0,30.0,72.0,189.0,20.0,104.0,56.0,0.0,10.0,13.0,21.0,24.0,29.0,34.0,37.0,40.0,43.0,60.0,81.0
132.0,42.0,120.0,81.0,46.0,30.0,88.0,84.0,2.0,9.0,11.0,22.0,24.0,28.0,34.0,37.0,40.0,52.0,61.0,81.0
186.0,146.0,60.0,113.0,162.0,20.0,140.0,110.0,2.0,10.0,13.0,21.0,25.0,28.0,34.0,37.0,40.0,42.0,77.0,81.0
314.0,160.0,120.0,126.0,183.0,20.0,377.0,205.0,2.0,10.0,11.0,22.0,25.0,30.0,34.0,38.0,40.0,52.0,79.0,81.0
170.0,94.0,60.0,88.0,105.0,20.0,221.0,115.0,2.0,10.0,11.0,23.0,25.0,29.0,34.0,37.0,40.0,57.0,60.0,81.0
108.0,91.0,30.0,61.0,98.0,10.0,130.0,71.0,3.0,9.0,13.0,21.0,25.0,30.0,34.0,37.0,40.0,43.0,60.0,81.0
135.0,91.0,120.0,134.0,99.0,10.0,72.0,65.0,3.0,9.0,13.0,21.0,25.0,28.0,34.0,36.0,40.0,59.0,65.0,81.0
283.0,86.0,60.0,84.0,97.0,20.0,256.0,136.0,3.0,9.0,11.0,21.0,24.0,28.0,33.0,37.0,40.0,59.0,72.0,81.0
138.0,61.0,30.0,98.0,76.0,30.0,0.0,0.0,1.0,10.0,11.0,21.0,24.0,29.0,33.0,36.0,40.0,43.0,60.0,81.0
176.0,46.0,30.0,121.0,52.0,30.0,169.0,52.0,2.0,9.0,11.0,22.0,25.0,29.0,34.0,37.0,40.0,42.0,61.0,81.0
173.0,184.0,120.0,73.0,210.0,30.0,120.0,123.0,2.0,10.0,13.0,22.0,24.0,30.0,34.0,38.0,40.0,57.0,60.0,81.0
129.0,46.0,60.0,71.0,48.0,20.0,64.0,40.0,2.0,9.0,11.0,21.0,25.0,29.0,33.0,38.0,40.0,42.0,61.0,81.0
116.0,46.0,60.0,58.0,49.0,20.0,64.0,40.0,2.0,9.0,11.0,23.0,24.0,28.0,34.0,38.0,40.0,43.0,60.0,81.0
114.0,62.0,30.0,68.0,71.0,10.0,91.0,52.0,0.0,9.0,13.0,21.0,24.0,29.0,33.0,36.0,40.0,43.0,77.0,81.0
193.0,106.0,120.0,50.0,112.0,30.0,180.0,95.0,2.0,10.0,11.0,21.0,25.0,30.0,33.0,39.0,40.0,57.0,60.0,82.0
100.0,76.0,60.0,45.0,103.0,30.0,90.0,50.0,3.0,9.0,13.0,21.0,24.0,28.0,34.0,37.0,40.0,43.0,60.0,81.0
186.0,76.0,120.0,125.0,84.0,30.0,221.0,96.0,2.0,10.0,11.0,22.0,24.0,30.0,34.0,38.0,40.0,59.0,66.0,81.0
215.0,44.0,30.0,96.0,60.0,20.0,0.0,0.0,2.0,9.0,12.0,21.0,24.0,27.0,34.0,39.0,40.0,42.0,79.0,82.0
236.0,252.0,120.0,63.0,266.0,30.0,190.0,105.0,3.0,10.0,13.0,21.0,24.0,28.0,34.0,37.0,40.0,59.0,60.0,81.0
103.0,4200.0,30.0,47.0,5460.0,30.0,104.0,24.0,0.0,10.0,16.0,22.0,25.0,28.0,34.0,37.0,41.0,42.0,72.0,82.0
217.0,146.0,120.0,169.0,169.0,10.0,140.0,72.0,2.0,10.0,13.0,22.0,25.0,28.0,34.0,38.0,40.0,52.0,68.0,81.0
86.0,17.0,120.0,40.0,23.0,30.0,143.0,60.0,0.0,10.0,16.0,21.0,24.0,29.0,34.0,38.0,40.0,43.0,60.0,81.0
344.0,58.0,30.0,236.0,66.0,10.0,152.0,125.0,3.0,9.0,11.0,21.0,25.0,30.0,34.0,38.0,40.0,42.0,78.0,81.0
274.0,2340.0,30.0,117.0,4160.0,20.0,273.0,60.0,0.0,9.0,16.0,21.0,25.0,29.0,34.0,37.0,41.0,45.0,77.0,81.0
168.0,83.0,120.0,119.0,90.0,30.0,104.0,84.0,2.0,9.0,13.0,23.0,25.0,29.0,34.0,37.0,40.0,43.0,72.0,81.0
182.0,123.0,30.0,71.0,172.0,20.0,168.0,124.0,2.0,9.0,13.0,23.0,24.0,30.0,34.0,37.0,40.0,59.0,60.0,81.0
245.0,36.0,60.0,195.0,38.0,20.0,110.0,91.0,3.0,9.0,11.0,21.0,25.0,30.0,34.0,38.0,40.0,59.0,78.0,81.0
105.0,2600.0,120.0,56.0,3380.0,20.0,60.0,45.0,6.0,9.0,16.0,21.0,25.0,27.0,34.0,36.0,41.0,42.0,72.0,81.0
168.0,55.0,30.0,120.0,66.0,20.0,110.0,78.0,1.0,9.0,11.0,21.0,25.0,29.0,34.0,37.0,40.0,43.0,60.0,81.0
178.0,97.0,60.0,147.0,105.0,20.0,273.0,125.0,1.0,10.0,11.0,21.0,25.0,29.0,33.0,36.0,40.0,48.0,73.0,81.0
257.0,128.0,120.0,87.0,177.0,10.0,299.0,201.0,3.0,9.0,13.0,21.0,25.0,29.0,34.0,38.0,40.0,59.0,60.0,81.0
43.0,37.0,30.0,22.0,53.0,20.0,0.0,0.0,2.0,9.0,13.0,21.0,26.0,27.0,34.0,36.0,40.0,57.0,79.0,81.0
227.0,194.0,30.0,116.0,225.0,30.0,221.0,80.0,3.0,10.0,13.0,21.0,25.0,29.0,34.0,37.0,40.0,43.0,73.0,81.0
193.0,106.0,60.0,74.0,112.0,20.0,120.0,76.0,2.0,10.0,11.0,22.0,24.0,29.0,34.0,37.0,40.0,43.0,72.0,81.0
177.0,81.0,60.0,78.0,112.0,30.0,128.0,110.0,3.0,10.0,11.0,20.0,24.0,28.0,33.0,35.0,40.0,52.0,61.0,81.0
115.0,203.0,120.0,89.0,362.0,10.0,90.0,36.0,0.0,10.0,19.0,22.0,25.0,28.0,33.0,38.0,40.0,59.0,78.0,81.0
172.0,138.0,120.0,75.0,162.0,20.0,96.0,68.0,2.0,10.0,13.0,22.0,24.0,29.0,34.0,38.0,40.0,43.0,79.0,81.0
302.0,305.0,120.0,173.0,337.0,20.0,325.0,155.0,3.0,10.0,13.0,21.0,25.0,31.0,34.0,37.0,40.0,59.0,73.0,81.0
253.0,162.0,60.0,169.0,169.0,10.0,112.0,90.0,2.0,10.0,13.0,22.0,25.0,28.0,34.0,38.0,40.0,52.0,68.0,81.0
61.0,19.0,60.0,32.0,31.0,30.0,65.0,24.0,0.0,9.0,11.0,21.0,24.0,29.0,33.0,36.0,40.0,59.0,77.0,81.0
164.0,101.0,30.0,62.0,109.0,10.0,195.0,117.0,2.0,10.0,11.0,22.0,25.0,28.0,34.0,38.0,40.0,52.0,61.0,81.0
275.0,83.0,30.0,76.0,108.0,30.0,0.0,0.0,1.0,10.0,15.0,22.0,25.0,27.0,34.0,39.0,40.0,52.0,79.0,82.0
142.0,89.0,120.0,106.0,99.0,10.0,96.0,85.0,2.0,10.0,11.0,22.0,24.0,29.0,34.0,38.0,40.0,57.0,67.0,81.0
250.0,109.0,30.0,113.0,133.0,30.0,286.0,108.0,2.0,10.0,11.0,22.0,24.0,29.0,34.0,38.0,40.0,47.0,79.0,81.0
106.0,54.0,60.0,37.0,65.0,20.0,80.0,65.0,2.0,10.0,11.0,22.0,24.0,29.0,34.0,38.0,40.0,43.0,60.0,81.0
104.0,34.0,30.0,65.0,43.0,30.0,90.0,55.0,3.0,9.0,11.0,21.0,24.0,29.0,34.0,37.0,40.0,43.0,60.0,81.0
145.0,153.0,120.0,75.0,167.0,30.0,104.0,110.0,3.0,10.0,13.0,21.0,24.0,30.0,34.0,37.0,40.0,59.0,61.0,81.0
127.0,64.0,60.0,114.0,80.0,30.0,72.0,71.0,3.0,9.0,13.0,21.0,25.0,30.0,34.0,36.0,40.0,59.0,78.0,81.0
141.0,2600.0,30.0,100.0,4160.0,20.0,0.0,0.0,2.0,9.0,16.0,22.0,25.0,27.0,33.0,39.0,41.0,58.0,61.0,81.0
165.0,116.0,60.0,74.0,133.0,10.0,180.0,96.0,2.0,10.0,11.0,22.0,24.0,29.0,34.0,38.0,40.0,57.0,60.0,81.0
114.0,5040.0,30.0,63.0,6720.0,20.0,0.0,0.0,2.0,10.0,16.0,21.0,25.0,30.0,34.0,38.0,41.0,43.0,60.0,82.0
61.0,350.0,30.0,32.0,420.0,10.0,50.0,20.0,1.0,10.0,18.0,22.0,25.0,28.0,34.0,37.0,40.0,57.0,79.0,81.0
412.0,155.0,60.0,293.0,177.0,10.0,364.0,201.0,3.0,9.0,13.0,21.0,24.0,30.0,33.0,36.0,40.0,59.0,73.0,81.0
161.0,54.0,60.0,152.0,60.0,10.0,130.0,104.0,3.0,10.0,11.0,21.0,24.0,29.0,34.0,38.0,40.0,59.0,65.0,81.0
189.0,81.0,30.0,81.0,94.0,10.0,136.0,105.0,0.0,10.0,11.0,22.0,24.0,29.0,34.0,38.0,40.0,57.0,60.0,81.0
156.0,108.0,120.0,72.0,140.0,10.0,128.0,115.0,2.0,10.0,11.0,22.0,25.0,29.0,34.0,39.0,40.0,42.0,77.0,81.0
187.0,131.0,30.0,93.0,140.0,10.0,221.0,123.0,2.0,10.0,11.0,21.0,25.0,29.0,33.0,39.0,40.0,58.0,60.0,81.0
165.0,11.0,120.0,112.0,19.0,10.0,140.0,68.0,3.0,9.0,16.0,21.0,25.0,29.0,34.0,38.0,40.0,43.0,72.0,81.0
126.0,61.0,120.0,84.0,71.0,30.0,130.0,80.0,2.0,10.0,11.0,21.0,25.0,28.0,34.0,38.0,40.0,42.0,61.0,81.0
97.0,67.0,30.0,44.0,82.0,10.0,0.0,0.0,2.0,10.0,13.0,21.0,24.0,28.0,33.0,37.0,40.0,52.0,60.0,82.0
181.0,100.0,120.0,126.0,108.0,20.0,182.0,85.0,0.0,10.0,15.0,22.0,25.0,28.0,34.0,37.0,40.0,55.0,61.0,81.0
122.0,2600.0,30.0,57.0,4160.0,20.0,0.0,0.0,1.0,9.0,16.0,21.0,25.0,28.0,34.0,39.0,41.0,43.0,79.0,81.0
96.0,22.0,120.0,63.0,56.0,10.0,91.0,52.0,0.0,9.0,11.0,22.0,24.0,30.0,34.0,38.0,40.0,43.0,60.0,81.0
102.0,72.0,120.0,28.0,78.0,30.0,110.0,50.0,0.0,10.0,11.0,22.0,25.0,28.0,33.0,39.0,40.0,43.0,60.0,82.0
284.0,62.0,120.0,184.0,70.0,30.0,176.0,234.0,2.0,9.0,11.0,22.0,25.0,29.0,34.0,37.0,40.0,58.0,60.0,81.0
240.0,85.0,60.0,92.0,99.0,20.0,160.0,156.0,2.0,10.0,11.0,22.0,24.0,29.0,34.0,38.0,40.0,57.0,60.0,81.0
122.0,62.0,60.0,74.0,71.0,20.0,0.0,0.0,2.0,9.0,13.0,21.0,25.0,27.0,33.0,36.0,40.0,52.0,60.0,81.0
240.0,108.0,120.0,95.0,149.0,10.0,221.0,117.0,3.0,9.0,13.0,22.0,24.0,29.0,34.0,38.0,40.0,42.0,77.0,81.0
99.0,72.0,60.0,41.0,78.0,20.0,64.0,40.0,0.0,10.0,11.0,21.0,25.0,29.0,34.0,38.0,40.0,43.0,60.0,81.0
214.0,114.0,60.0,119.0,132.0,20.0,112.0,64.0,2.0,9.0,13.0,23.0,24.0,28.0,34.0,36.0,40.0,43.0,72.0,81.0
151.0,31.0,30.0,103.0,38.0,20.0,110.0,39.0,0.0,9.0,12.0,22.0,25.0,28.0,33.0,36.0,40.0,42.0,61.0,82.0
85.0,72.0,30.0,34.0,78.0,10.0,117.0,84.0,2.0,10.0,11.0,21.0,24.0,29.0,34.0,38.0,40.0,42.0,61.0,81.0
100.0,48.0,120.0,53.0,54.0,30.0,91.0,32.0,2.0,10.0,11.0,21.0,24.0,31.0,34.0,38.0,40.0,57.0,61.0,81.0
126.0,82.0,30.0,96.0,86.0,30.0,80.0,195.0,6.0,9.0,13.0,22.0,24.0,29.0,33.0,37.0,40.0,59.0,65.0,81.0
250.0,101.0,30.0,137.0,109.0,30.0,120.0,123.0,1.0,10.0,11.0,21.0,25.0,29.0,34.0,38.0,40.0,54.0,79.0,81.0
90.0,3780.0,30.0,48.0,5460.0,30.0,70.0,35.0,4.0,10.0,16.0,22.0,25.0,28.0,33.0,37.0,41.0,42.0,72.0,81.0
123.0,138.0,120.0,81.0,153.0,30.0,156.0,60.0,2.0,10.0,13.0,22.0,24.0,28.0,34.0,38.0,40.0,50.0,61.0,81.0
192.0,45.0,120.0,106.0,66.0,10.0,140.0,60.0,3.0,9.0,11.0,21.0,24.0,28.0,34.0,37.0,40.0,52.0,61.0,81.0
102.0,26.0,60.0,53.0,32.0,10.0,91.0,45.0,0.0,9.0,11.0,21.0,25.0,29.0,33.0,38.0,40.0,47.0,72.0,81.0
186.0,5040.0,120.0,131.0,5460.0,20.0,0.0,0.0,2.0,10.0,16.0,21.0,24.0,31.0,34.0,36.0,41.0,43.0,73.0,81.0
174.0,5040.0,120.0,84.0,6720.0,10.0,0.0,0.0,2.0,10.0,16.0,23.0,25.0,31.0,34.0,38.0,41.0,43.0,72.0,81.0
153.0,67.0,30.0,72.0,88.0,20.0,143.0,55.0,2.0,10.0,11.0,23.0,25.0,28.0,34.0,37.0,40.0,43.0,60.0,81.0
122.0,163.0,60.0,51.0,198.0,30.0,117.0,48.0,2.0,10.0,13.0,22.0,24.0,29.0,34.0,38.0,40.0,42.0,61.0,81.0
102.0,2600.0,120.0,54.0,3380.0,20.0,0.0,0.0,1.0,9.0,16.0,21.0,25.0,27.0,33.0,39.0,41.0,43.0,60.0,81.0
205.0,118.0,30.0,61.0,132.0,30.0,112.0,123.0,2.0,9.0,13.0,22.0,25.0,29.0,34.0,37.0,40.0,43.0,72.0,81.0
178.0,14.0,30.0,127.0,19.0,20.0,130.0,123.0,3.0,9.0,16.0,21.0,24.0,30.0,34.0,37.0,40.0,57.0,62.0,81.0
143.0,2220.0,120.0,88.0,2405.0,20.0,0.0,0.0,6.0,9.0,17.0,21.0,25.0,28.0,33.0,36.0,41.0,43.0,60.0,81.0
169.0,181.0,120.0,78.0,218.0,20.0,170.0,143.0,2.0,10.0,13.0,22.0,24.0,30.0,34.0,38.0,40.0,57.0,60.0,81.0
114.0,96.0,120.0,55.0,123.0,10.0,96.0,80.0,2.0,9.0,13.0,20.0,24.0,30.0,34.0,35.0,40.0,59.0,61.0,81.0
165.0,136.0,30.0,107.0,153.0,30.0,156.0,60.0,2.0,10.0,13.0,22.0,24.0,28.0,34.0,38.0,40.0,57.0,66.0,81.0
61.0,2600.0,60.0,28.0,3380.0,10.0,0.0,0.0,1.0,9.0,16.0,21.0,25.0,28.0,34.0,37.0,41.0,59.0,77.0,81.0
92.0,1665.0,60.0,23.0,2220.0,20.0,0.0,0.0,1.0,9.0,17.0,21.0,25.0,27.0,34.0,36.0,41.0,57.0,61.0,81.0
336.0,86.0,30.0,95.0,102.0,30.0,256.0,221.0,3.0,9.0,11.0,21.0,24.0,28.0,33.0,37.0,40.0,59.0,72.0,81.0
83.0,5040.0,60.0,36.0,5460.0,10.0,80.0,44.0,2.0,10.0,16.0,21.0,25.0,30.0,33.0,39.0,41.0,43.0,77.0,82.0
276.0,305.0,30.0,165.0,322.0,10.0,325.0,201.0,3.0,10.0,13.0,21.0,25.0,31.0,34.0,37.0,40.0,59.0,73.0,81.0
173.0,155.0,60.0,118.0,181.0,30.0,140.0,85.0,2.0,10.0,13.0,22.0,24.0,30.0,34.0,38.0,40.0,57.0,67.0,81.0
200.0,189.0,120.0,63.0,266.0,10.0,190.0,112.0,2.0,10.0,13.0,20.0,24.0,29.0,34.0,35.0,40.0,59.0,60.0,81.0
150.0,93.0,30.0,64.0,114.0,30.0,170.0,85.0,3.0,9.0,13.0,21.0,25.0,28.0,34.0,39.0,40.0,42.0,77.0,81.0
92.0,3780.0,30.0,37.0,5040.0,10.0,72.0,175.0,4.0,10.0,16.0,22.0,25.0,30.0,34.0,38.0,41.0,43.0,60.0,82.0
204.0,14.0,30.0,93.0,14.0,10.0,273.0,149.0,1.0,9.0,16.0,21.0,25.0,28.0,33.0,37.0,40.0,42.0,79.0,81.0
126.0,2220.0,120.0,90.0,2960.0,10.0,0.0,0.0,2.0,9.0,17.0,21.0,25.0,27.0,33.0,39.0,41.0,52.0,62.0,81.0
149.0,119.0,120.0,94.0,144.0,10.0,128.0,110.0,3.0,9.0,13.0,21.0,24.0,28.0,33.0,39.0,40.0,59.0,66.0,81.0
123.0,153.0,60.0,85.0,167.0,20.0,156.0,75.0,2.0,10.0,13.0,22.0,24.0,28.0,34.0,38.0,40.0,50.0,61.0,81.0
247.0,131.0,120.0,80.0,150.0,20.0,260.0,140.0,2.0,10.0,11.0,23.0,25.0,29.0,34.0,38.0,40.0,52.0,77.0,81.0
132.0,21.0,30.0,54.0,28.0,20.0,117.0,25.0,0.0,9.0,12.0,21.0,24.0,27.0,34.0,37.0,40.0,42.0,61.0,81.0
146.0,96.0,120.0,44.0,99.0,30.0,120.0,75.0,3.0,9.0,13.0,21.0,25.0,28.0,33.0,37.0,40.0,59.0,61.0,81.0
214.0,49.0,30.0,101.0,56.0,10.0,128.0,110.0,2.0,9.0,11.0,22.0,25.0,29.0,34.0,38.0,40.0,43.0,72.0,81.0
116.0,38.0,30.0,101.0,45.0,20.0,96.0,60.0,5.0,9.0,11.0,21.0,24.0,29.0,34.0,38.0,40.0,59.0,78.0,81.0
118.0,23.0,30.0,81.0,29.0,30.0,70.0,100.0,0.0,9.0,11.0,22.0,25.0,29.0,34.0,37.0,40.0,42.0,72.0,81.0
134.0,67.0,60.0,63.0,84.0,30.0,104.0,44.0,2.0,10.0,11.0,22.0,25.0,30.0,34.0,37.0,40.0,43.0,77.0,81.0
111.0,5040.0,60.0,43.0,6720.0,30.0,97.0,20.0,0.0,10.0,16.0,23.0,25.0,30.0,34.0,39.0,41.0,43.0,60.0,81.0
82.0,60.0,30.0,31.0,68.0,10.0,91.0,58.0,0.0,9.0,13.0,21.0,24.0,28.0,34.0,38.0,40.0,57.0,61.0,81.0
203.0,127.0,60.0,145.0,139.0,10.0,170.0,88.0,3.0,9.0,13.0,21.0,24.0,28.0,34.0,38.0,40.0,59.0,67.0,81.0
71.0,11.0,60.0,47.0,16.0,30.0,85.0,15.0,5.0,9.0,12.0,21.0,24.0,28.0,33.0,36.0,40.0,59.0,77.0,81.0
143.0,68.0,120.0,130.0,83.0,10.0,90.0,52.0,3.0,9.0,13.0,21.0,25.0,28.0,34.0,36.0,40.0,59.0,65.0,81.0
191.0,119.0,30.0,152.0,144.0,20.0,140.0,117.0,3.0,9.0,13.0,21.0,25.0,30.0,34.0,38.0,40.0,57.0,60.0,81.0
292.0,168.0,120.0,71.0,168.0,30.0,190.0,110.0,0.0,9.0,18.0,22.0,25.0,29.0,33.0,38.0,40.0,52.0,77.0,82.0
150.0,106.0,60.0,56.0,118.0,10.0,170.0,84.0,1.0,10.0,11.0,21.0,25.0,28.0,33.0,35.0,40.0,57.0,60.0,81.0
175.0,95.0,30.0,123.0,108.0,30.0,170.0,110.0,3.0,9.0,13.0,21.0,25.0,30.0,33.0,37.0,40.0,59.0,67.0,81.0
233.0,106.0,60.0,151.0,122.0,30.0,195.0,84.0,2.0,10.0,11.0,22.0,25.0,28.0,34.0,38.0,40.0,52.0,61.0,81.0
151.0,81.0,120.0,77.0,105.0,20.0,140.0,123.0,2.0,10.0,11.0,22.0,24.0,28.0,34.0,38.0,40.0,52.0,61.0,81.0
193.0,184.0,30.0,79.0,218.0,30.0,273.0,88.0,0.0,10.0,13.0,22.0,25.0,29.0,34.0,37.0,40.0,57.0,60.0,81.0
315.0,122.0,120.0,160.0,137.0,30.0,176.0,188.0,2.0,10.0,11.0,22.0,25.0,29.0,34.0,38.0,40.0,52.0,77.0,81.0
222.0,45.0,30.0,71.0,80.0,20.0,208.0,95.0,2.0,9.0,15.0,21.0,25.0,29.0,33.0,38.0,40.0,42.0,77.0,81.0
85.0,54.0,120.0,37.0,65.0,30.0,117.0,56.0,2.0,10.0,11.0,23.0,25.0,29.0,34.0,38.0,40.0,42.0,61.0,81.0
114.0,48.0,120.0,55.0,62.0,10.0,88.0,75.0,3.0,9.0,11.0,21.0,25.0,28.0,33.0,36.0,40.0,59.0,61.0,81.0
231.0,101.0,120.0,146.0,112.0,30.0,273.0,108.0,2.0,10.0,11.0,22.0,25.0,29.0,34.0,37.0,40.0,50.0,77.0,81.0
253.0,126.0,60.0,111.0,155.0,30.0,208.0,88.0,3.0,10.0,11.0,21.0,25.0,29.0,34.0,38.0,40.0,47.0,77.0,81.0
230.0,106.0,30.0,80.0,118.0,30.0,120.0,123.0,2.0,10.0,11.0,22.0,24.0,29.0,34.0,37.0,40.0,43.0,72.0,81.0
157.0,153.0,60.0,102.0,181.0,30.0,170.0,95.0,3.0,10.0,13.0,21.0,25.0,31.0,33.0,38.0,40.0,57.0,67.0,81.0
475.0,146.0,120.0,388.0,168.0,20.0,330.0,286.0,3.0,10.0,11.0,21.0,24.0,30.0,34.0,38.0,40.0,59.0,73.0,81.0
236.0,111.0,30.0,63.0,156.0,20.0,273.0,125.0,2.0,9.0,13.0,23.0,25.0,28.0,34.0,38.0,40.0,59.0,60.0,81.0
98.0,38.0,120.0,87.0,42.0,20.0,130.0,40.0,2.0,9.0,11.0,21.0,25.0,31.0,33.0,39.0,40.0,59.0,65.0,81.0
206.0,87.0,120.0,118.0,99.0,30.0,234.0,92.0,3.0,10.0,11.0,21.0,25.0,30.0,33.0,39.0,40.0,57.0,60.0,81.0
93.0,29.0,60.0,45.0,40.0,30.0,0.0,0.0,0.0,9.0,11.0,22.0,25.0,28.0,34.0,37.0,40.0,52.0,74.0,82.0
124.0,71.0,60.0,93.0,78.0,20.0,130.0,65.0,2.0,10.0,11.0,23.0,25.0,29.0,34.0,37.0,40.0,43.0,60.0,81.0
215.0,85.0,60.0,124.0,95.0,20.0,110.0,84.0,2.0,9.0,13.0,22.0,25.0,28.0,34.0,37.0,40.0,52.0,61.0,81.0
